timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-19T14:14:01+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_gemini.py,OK,0,1.000000,0.000,4.422531128,88.451,energy approx on macOS using 20.0W
2026-02-19T14:14:02+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,1.109621048,22.192,energy approx on macOS using 20.0W
2026-02-19T14:14:03+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,OK,0,,0.000,1.052537918,21.051,energy approx on macOS using 20.0W
2026-02-19T14:14:04+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,OK,0,0.731232,0.000,1.040926933,20.819,energy approx on macOS using 20.0W
2026-02-19T14:14:05+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,OK,0,,0.000,1.005581141,20.112,energy approx on macOS using 20.0W
2026-02-19T14:14:06+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.954128,0.000,1.061151981,21.223,energy approx on macOS using 20.0W
2026-02-19T14:14:07+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,1.160569191,23.211,energy approx on macOS using 20.0W
2026-02-19T14:14:08+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,OK,0,0.880734,0.000,1.055408955,21.108,energy approx on macOS using 20.0W
2026-02-19T14:14:09+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,1.052003860,21.040,energy approx on macOS using 20.0W
2026-02-19T14:14:10+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.720000,0.000,0.564604998,11.292,energy approx on macOS using 20.0W
2026-02-19T14:14:10+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.750000,0.000,0.289023876,5.780,energy approx on macOS using 20.0W
2026-02-19T14:14:11+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,OK,0,,0.000,0.239148617,4.783,energy approx on macOS using 20.0W
2026-02-19T14:14:11+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,0.720000,0.000,0.240982056,4.820,energy approx on macOS using 20.0W
2026-02-19T14:14:11+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.242580175,4.852,energy approx on macOS using 20.0W
2026-02-19T14:14:13+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,1.812659979,36.253,energy approx on macOS using 20.0W
2026-02-19T14:14:13+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,0.240824699,4.816,energy approx on macOS using 20.0W
2026-02-19T14:14:14+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_codex.py,OK,0,1.000000,0.000,1.113887072,22.278,energy approx on macOS using 20.0W
2026-02-19T14:14:15+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,OK,0,0.750000,0.000,0.947437048,18.949,energy approx on macOS using 20.0W
2026-02-19T14:14:18+0100,animals-classification,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.961538,0.000,2.091842175,41.837,energy approx on macOS using 20.0W
2026-02-19T14:14:19+0100,animals-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.961538,0.000,0.950146914,19.003,energy approx on macOS using 20.0W
2026-02-19T14:14:20+0100,animals-classification,GENAIGREENML_assisted_claude.py,OK,0,0.961538,0.000,0.996693134,19.934,energy approx on macOS using 20.0W
2026-02-19T14:14:21+0100,animals-classification,GENAIGREENML_assisted_codex.py,OK,0,0.961538,0.000,0.990746021,19.815,energy approx on macOS using 20.0W
2026-02-19T14:14:22+0100,animals-classification,GENAIGREENML_assisted_gemini.py,OK,0,0.961538,0.000,0.955438137,19.109,energy approx on macOS using 20.0W
2026-02-19T14:14:23+0100,animals-classification,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,1.067681789,21.354,energy approx on macOS using 20.0W
2026-02-19T14:14:24+0100,animals-classification,GENAIGREENML_autonomous_claude.py,OK,0,1.000000,0.000,1.005045891,20.101,energy approx on macOS using 20.0W
2026-02-19T14:14:25+0100,animals-classification,GENAIGREENML_autonomous_codex.py,OK,0,0.960000,0.000,1.003615856,20.072,energy approx on macOS using 20.0W
2026-02-19T14:14:26+0100,animals-classification,GENAIGREENML_autonomous_gemini.py,OK,0,1.000000,0.000,1.007043839,20.141,energy approx on macOS using 20.0W
2026-02-19T14:14:26+0100,Annotated_Colab_Notebook,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,BREAST-CANCER-PREDICTION-SYSTEM,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,BreastCancer_Classification,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,cancer_prediction,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,cars-classification,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,CodeAlpha_IrisClassification,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,CT_Project,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,Cuisine-Predictor,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,Decision-Trees,GENAIGREENML*.py,SKIPPED,,,,,,
2026-02-19T14:14:26+0100,DecisionTreeClassifier,GENAIGREENML*.py,SKIPPED,,,,,,
