timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-19T17:38:07+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_gemini 2.py,OK,0,1.000000,0.000,4.646452904,92.929,energy approx on macOS using 20.0W
2026-02-19T17:38:08+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_gemini.py,OK,0,1.000000,0.000,1.336735010,26.735,energy approx on macOS using 20.0W
2026-02-19T17:38:09+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt 2.py,FAILED,1,,0.000,1.096920013,21.938,energy approx on macOS using 20.0W
2026-02-19T17:38:10+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,1.000575066,20.012,energy approx on macOS using 20.0W
2026-02-19T17:38:10+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.040292025,0.806,energy approx on macOS using 20.0W
2026-02-19T17:38:11+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex 2.py,OK,0,0.731232,0.000,1.054336786,21.087,energy approx on macOS using 20.0W
2026-02-19T17:38:12+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.949609041,18.992,energy approx on macOS using 20.0W
2026-02-19T17:38:13+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini 2.py,OK,0,,0.000,1.007725954,20.155,energy approx on macOS using 20.0W
2026-02-19T17:38:15+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.057424068,21.148,energy approx on macOS using 20.0W
2026-02-19T17:38:16+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt 2.py,OK,0,0.954128,0.000,1.059186935,21.184,energy approx on macOS using 20.0W
2026-02-19T17:38:17+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.894470,0.000,1.061282158,21.226,energy approx on macOS using 20.0W
2026-02-19T17:38:18+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,1.000481129,20.010,energy approx on macOS using 20.0W
2026-02-19T17:38:19+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.065792084,21.316,energy approx on macOS using 20.0W
