timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-16T11:40:08+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.720000,0.000,0.836564779,16.731,energy approx on macOS using 20.0W
2026-02-16T11:40:08+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.287227869,5.745,energy approx on macOS using 20.0W
2026-02-16T11:40:09+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_groq.py,OK,0,0.720000,0.000,0.292395115,5.848,energy approx on macOS using 20.0W
2026-02-16T11:40:11+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,OK,0,0.770000,0.000,2.097373009,41.947,energy approx on macOS using 20.0W
2026-02-16T11:40:12+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_groq.py,OK,0,0.770000,0.000,0.994273901,19.885,energy approx on macOS using 20.0W
2026-02-16T11:40:14+0100,animals-classification,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.961538,0.000,2.303871870,46.077,energy approx on macOS using 20.0W
2026-02-16T11:40:15+0100,animals-classification,GENAIGREENML_assisted_gemini.py,OK,0,0.961538,0.000,0.984982967,19.700,energy approx on macOS using 20.0W
2026-02-16T11:40:16+0100,animals-classification,GENAIGREENML_assisted_groq.py,OK,0,0.961538,0.000,1.045511961,20.910,energy approx on macOS using 20.0W
2026-02-16T11:40:17+0100,animals-classification,GENAIGREENML_autonomous_gemini.py,OK,0,1.000000,0.000,1.093785763,21.876,energy approx on macOS using 20.0W
2026-02-16T11:40:18+0100,animals-classification,GENAIGREENML_autonomous_groq.py,OK,0,0.846154,0.000,0.995232105,19.905,energy approx on macOS using 20.0W
2026-02-16T11:40:24+0100,Annotated_Colab_Notebook,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.860916,0.000,5.313427210,106.269,energy approx on macOS using 20.0W
2026-02-16T11:40:26+0100,Annotated_Colab_Notebook,GENAIGREENML_assisted_gemini.py,OK,0,0.860916,0.000,1.779711962,35.594,energy approx on macOS using 20.0W
2026-02-16T11:40:28+0100,Annotated_Colab_Notebook,GENAIGREENML_assisted_groq.py,OK,0,0.860438,0.000,1.710986853,34.220,energy approx on macOS using 20.0W
2026-02-16T11:40:30+0100,Annotated_Colab_Notebook,GENAIGREENML_autonomous_gemini.py,OK,0,0.877674,0.000,2.093666077,41.873,energy approx on macOS using 20.0W
2026-02-16T11:40:31+0100,Annotated_Colab_Notebook,GENAIGREENML_autonomous_groq.py,OK,0,0.863236,0.000,1.545416117,30.908,energy approx on macOS using 20.0W
2026-02-16T11:40:34+0100,BREAST-CANCER-PREDICTION-SYSTEM,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.903509,0.000,2.431349039,48.627,energy approx on macOS using 20.0W
2026-02-16T11:40:35+0100,BREAST-CANCER-PREDICTION-SYSTEM,GENAIGREENML_assisted_gemini.py,OK,0,0.903509,0.000,0.895481110,17.910,energy approx on macOS using 20.0W
2026-02-16T11:40:36+0100,BREAST-CANCER-PREDICTION-SYSTEM,GENAIGREENML_assisted_groq.py,OK,0,0.903509,0.000,0.895281792,17.906,energy approx on macOS using 20.0W
2026-02-16T11:40:37+0100,BREAST-CANCER-PREDICTION-SYSTEM,GENAIGREENML_autonomous_gemini.py,OK,0,0.973684,0.000,1.058664083,21.173,energy approx on macOS using 20.0W
2026-02-16T11:40:38+0100,BREAST-CANCER-PREDICTION-SYSTEM,GENAIGREENML_autonomous_groq.py,OK,0,0.973684,0.000,0.944659948,18.893,energy approx on macOS using 20.0W
2026-02-16T11:40:43+0100,BreastCancer_Classification,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.919463,0.000,5.156341791,103.127,energy approx on macOS using 20.0W
2026-02-16T11:40:43+0100,BreastCancer_Classification,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,0.037014723,0.740,energy approx on macOS using 20.0W
2026-02-16T11:40:48+0100,BreastCancer_Classification,GENAIGREENML_assisted_groq.py,OK,0,0.919463,0.000,4.760828018,95.217,energy approx on macOS using 20.0W
2026-02-16T11:40:50+0100,BreastCancer_Classification,GENAIGREENML_autonomous_gemini.py,OK,0,0.982456,0.000,2.142847061,42.857,energy approx on macOS using 20.0W
2026-02-16T11:40:51+0100,BreastCancer_Classification,GENAIGREENML_autonomous_groq.py,OK,0,0.979866,0.000,0.955733061,19.115,energy approx on macOS using 20.0W
2026-02-16T11:40:54+0100,cancer_prediction,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.982456,0.000,2.584998846,51.700,energy approx on macOS using 20.0W
2026-02-16T11:40:55+0100,cancer_prediction,GENAIGREENML_assisted_gemini.py,OK,0,0.982456,0.000,0.891546011,17.831,energy approx on macOS using 20.0W
2026-02-16T11:40:56+0100,cancer_prediction,GENAIGREENML_assisted_groq.py,OK,0,0.982456,0.000,0.944236040,18.885,energy approx on macOS using 20.0W
2026-02-16T11:40:57+0100,cancer_prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.973684,0.000,0.888433933,17.769,energy approx on macOS using 20.0W
2026-02-16T11:40:57+0100,cancer_prediction,GENAIGREENML_autonomous_groq.py,FAILED,1,,0.000,0.889652014,17.793,energy approx on macOS using 20.0W
2026-02-16T11:41:00+0100,cars-classification,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.703125,0.000,2.466212034,49.324,energy approx on macOS using 20.0W
2026-02-16T11:41:01+0100,cars-classification,GENAIGREENML_assisted_gemini.py,OK,0,0.703125,0.000,0.997501135,19.950,energy approx on macOS using 20.0W
2026-02-16T11:41:02+0100,cars-classification,GENAIGREENML_assisted_groq.py,FAILED,1,,0.000,1.056942701,21.139,energy approx on macOS using 20.0W
2026-02-16T11:41:04+0100,cars-classification,GENAIGREENML_autonomous_gemini.py,OK,0,0.781250,0.000,1.274435759,25.489,energy approx on macOS using 20.0W
2026-02-16T11:41:05+0100,cars-classification,GENAIGREENML_autonomous_groq.py,FAILED,1,,0.000,1.005689144,20.114,energy approx on macOS using 20.0W
2026-02-16T11:41:07+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_assisted_groq.py,OK,0,0.612500,0.000,2.396590948,47.932,energy approx on macOS using 20.0W
2026-02-16T11:41:08+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_autonomous_gemini.py,OK,0,0.675000,0.000,1.104171991,22.083,energy approx on macOS using 20.0W
2026-02-16T11:41:10+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_autonomous_groq.py,OK,0,0.737500,0.000,2.062636852,41.253,energy approx on macOS using 20.0W
2026-02-16T11:41:13+0100,CT_Project,GENAIGREENML_assisted_groq.py,OK,0,0.975785,0.000,2.338588953,46.772,energy approx on macOS using 20.0W
2026-02-16T11:41:14+0100,CT_Project,GENAIGREENML_autonomous_gemini.py,OK,0,0.978475,0.000,0.992521048,19.850,energy approx on macOS using 20.0W
2026-02-16T11:41:15+0100,CT_Project,GENAIGREENML_autonomous_groq.py,OK,0,0.962332,0.000,1.050468206,21.009,energy approx on macOS using 20.0W
2026-02-16T11:41:18+0100,DecisionTreeClassifier,GENAIGREENML_assisted_groq.py,FAILED,1,,0.000,2.628906965,52.578,energy approx on macOS using 20.0W
