timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-19T16:27:44+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_gemini.py,OK,0,1.000000,0.000,1.846698999,36.934,energy approx on macOS using 20.0W
2026-02-19T16:27:45+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,1.003973007,20.079,energy approx on macOS using 20.0W
2026-02-19T16:27:45+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.038836002,0.777,energy approx on macOS using 20.0W
2026-02-19T16:27:46+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.955237150,19.105,energy approx on macOS using 20.0W
2026-02-19T16:27:47+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.009959936,20.199,energy approx on macOS using 20.0W
2026-02-19T16:27:48+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.894470,0.000,1.057928801,21.159,energy approx on macOS using 20.0W
2026-02-19T16:27:49+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.942694187,18.854,energy approx on macOS using 20.0W
2026-02-19T16:27:50+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.057660103,21.153,energy approx on macOS using 20.0W
2026-02-19T16:27:51+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.000000,0.000,0.952488899,19.050,energy approx on macOS using 20.0W
2026-02-19T16:27:52+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.720000,0.000,0.557523966,11.150,energy approx on macOS using 20.0W
2026-02-19T16:27:52+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.750000,0.000,0.287376165,5.748,energy approx on macOS using 20.0W
2026-02-19T16:27:52+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.040467978,0.809,energy approx on macOS using 20.0W
2026-02-19T16:27:52+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,0.720000,0.000,0.289411068,5.788,energy approx on macOS using 20.0W
2026-02-19T16:27:53+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.293032885,5.861,energy approx on macOS using 20.0W
2026-02-19T16:27:54+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.770000,0.000,1.315675259,26.314,energy approx on macOS using 20.0W
2026-02-19T16:27:54+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.039842606,0.797,energy approx on macOS using 20.0W
2026-02-19T16:27:55+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.953911066,19.078,energy approx on macOS using 20.0W
2026-02-19T16:27:56+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,OK,0,0.400000,0.000,0.943934917,18.879,energy approx on macOS using 20.0W
2026-02-19T16:27:59+0100,animals-classification,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.961538,0.000,2.546931028,50.939,energy approx on macOS using 20.0W
2026-02-19T16:28:00+0100,animals-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.961538,0.000,0.951968908,19.039,energy approx on macOS using 20.0W
2026-02-19T16:28:01+0100,animals-classification,GENAIGREENML_assisted_claude.py,OK,0,0.961538,0.000,0.947279930,18.946,energy approx on macOS using 20.0W
2026-02-19T16:28:01+0100,animals-classification,GENAIGREENML_assisted_codex.py,OK,0,0.961538,0.000,0.896709919,17.934,energy approx on macOS using 20.0W
2026-02-19T16:28:02+0100,animals-classification,GENAIGREENML_assisted_gemini.py,OK,0,0.961538,0.000,0.898996830,17.980,energy approx on macOS using 20.0W
2026-02-19T16:28:03+0100,animals-classification,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.961538,0.000,1.050896168,21.018,energy approx on macOS using 20.0W
2026-02-19T16:28:04+0100,animals-classification,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,1.057571888,21.151,energy approx on macOS using 20.0W
2026-02-19T16:28:06+0100,animals-classification,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.109297991,22.186,energy approx on macOS using 20.0W
2026-02-19T16:28:07+0100,animals-classification,GENAIGREENML_autonomous_gemini.py,OK,0,0.952381,0.000,1.062980175,21.260,energy approx on macOS using 20.0W
2026-02-19T16:28:12+0100,Annotated_Colab_Notebook,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.860916,0.000,5.479842901,109.597,energy approx on macOS using 20.0W
2026-02-19T16:28:16+0100,Annotated_Colab_Notebook,GENAIGREENML_assisted_chatgpt.py,OK,0,0.860916,0.000,3.618682146,72.374,energy approx on macOS using 20.0W
2026-02-19T16:28:18+0100,Annotated_Colab_Notebook,GENAIGREENML_assisted_claude.py,OK,0,0.753975,0.000,2.093585968,41.872,energy approx on macOS using 20.0W
