timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-19T19:09:04+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_gemini 2.py,OK,0,1.000000,0.000,3.985481024,79.710,energy approx on macOS using 20.0W
2026-02-19T19:09:06+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_gemini.py,OK,0,1.000000,0.000,1.376458883,27.529,energy approx on macOS using 20.0W
2026-02-19T19:09:07+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt 2.py,FAILED,1,,0.000,1.059056044,21.181,energy approx on macOS using 20.0W
2026-02-19T19:09:08+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,1.006469011,20.129,energy approx on macOS using 20.0W
2026-02-19T19:09:08+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.039934874,0.799,energy approx on macOS using 20.0W
2026-02-19T19:09:09+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex 2.py,OK,0,0.731232,0.000,1.056106806,21.122,energy approx on macOS using 20.0W
2026-02-19T19:09:10+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.943295240,18.866,energy approx on macOS using 20.0W
2026-02-19T19:09:11+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini 2.py,OK,0,,0.000,1.003070354,20.061,energy approx on macOS using 20.0W
2026-02-19T19:09:12+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.054199934,21.084,energy approx on macOS using 20.0W
2026-02-19T19:09:13+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt 2.py,OK,0,0.954128,0.000,1.059820890,21.196,energy approx on macOS using 20.0W
2026-02-19T19:09:14+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.894470,0.000,1.064146996,21.283,energy approx on macOS using 20.0W
2026-02-19T19:09:15+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.950430155,19.009,energy approx on macOS using 20.0W
2026-02-19T19:09:16+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.062372208,21.247,energy approx on macOS using 20.0W
2026-02-19T19:09:17+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini 2.py,FAILED,1,,0.000,1.058992863,21.180,energy approx on macOS using 20.0W
2026-02-19T19:09:18+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.000000,0.000,0.955662012,19.113,energy approx on macOS using 20.0W
2026-02-19T19:09:19+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.720000,0.000,0.512934923,10.259,energy approx on macOS using 20.0W
2026-02-19T19:09:19+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.750000,0.000,0.231815100,4.636,energy approx on macOS using 20.0W
2026-02-19T19:09:19+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.040229321,0.805,energy approx on macOS using 20.0W
2026-02-19T19:09:19+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,0.720000,0.000,0.234337091,4.687,energy approx on macOS using 20.0W
2026-02-19T19:09:19+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.235281944,4.706,energy approx on macOS using 20.0W
2026-02-19T19:09:21+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.770000,0.000,1.229372978,24.587,energy approx on macOS using 20.0W
2026-02-19T19:09:21+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.039757252,0.795,energy approx on macOS using 20.0W
2026-02-19T19:09:22+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.992624044,19.852,energy approx on macOS using 20.0W
2026-02-19T19:09:23+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,OK,0,0.600000,0.000,0.950985193,19.020,energy approx on macOS using 20.0W
2026-02-19T19:09:24+0100,animals-classification,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.961538,0.000,1.426731110,28.535,energy approx on macOS using 20.0W
2026-02-19T19:09:25+0100,animals-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.961538,0.000,0.949721813,18.994,energy approx on macOS using 20.0W
