timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-03-18T19:28:12+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,25.450421572,2829.001309,requirements installed (relaxed pins)
2026-03-18T19:28:15+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,OK,0,0.000000,0.000,2.718428135,363.532353,requirements installed (relaxed pins)
2026-03-18T19:28:16+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,OK,0,,0.000,1.116427660,161.219915,requirements installed (relaxed pins)
2026-03-18T19:28:18+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,OK,0,0.956522,0.000,1.917252302,260.286974,requirements installed (relaxed pins)
2026-03-18T19:28:19+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.994657,0.000,1.717064142,233.395621,requirements installed (relaxed pins)
2026-03-18T19:28:21+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,OK,0,0.560613,0.000,1.516961336,208.581326,requirements installed (relaxed pins)
2026-03-18T19:28:22+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.796187,0.000,1.466843605,203.505747,requirements installed (relaxed pins)
2026-03-18T19:28:42+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.720000,0.000,9.629092216,1075.921830,requirements installed (relaxed pins)
2026-03-18T19:28:42+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.750000,0.000,0.465558529,68.031414,requirements installed (relaxed pins)
2026-03-18T19:28:42+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,OK,0,0.720000,0.000,0.415454388,62.493867,requirements installed (relaxed pins)
2026-03-18T19:28:43+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,72.000000,0.000,0.465574741,68.241590,requirements installed (relaxed pins)
2026-03-18T19:28:43+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.415294886,62.411822,requirements installed (relaxed pins)
2026-03-18T19:29:10+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.753731,0.000,26.905461788,2946.329168,requirements installed (relaxed pins)
2026-03-18T19:29:12+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_codex.py,OK,0,0.723881,0.000,1.316767454,187.095228,requirements installed (relaxed pins)
2026-03-18T19:29:13+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,OK,0,0.746269,0.000,1.316643715,186.627525,requirements installed (relaxed pins)
2026-03-18T19:30:16+0100,animals-classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.961538,0.000,53.539405584,5827.126155,requirements installed (relaxed pins)
2026-03-18T19:30:17+0100,animals-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.961538,0.000,1.266620398,180.149253,requirements installed (relaxed pins)
2026-03-18T19:30:19+0100,animals-classification,GENAIGREENML_assisted_claude.py,OK,0,0.961538,0.000,1.116246700,161.969691,requirements installed (relaxed pins)
2026-03-18T19:30:20+0100,animals-classification,GENAIGREENML_assisted_codex.py,OK,0,0.961538,0.000,1.166104555,164.786473,requirements installed (relaxed pins)
2026-03-18T19:30:21+0100,animals-classification,GENAIGREENML_assisted_gemini.py,OK,0,0.961538,0.000,1.116256237,161.263210,requirements installed (relaxed pins)
2026-03-18T19:30:22+0100,animals-classification,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,1.115991831,158.843578,requirements installed (relaxed pins)
