timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-23T20:30:27+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,3.213054895,64.261,energy approx on macOS using 20.0W
2026-02-23T20:30:29+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,OK,0,0.000000,0.000,1.538486004,30.770,energy approx on macOS using 20.0W
2026-02-23T20:30:30+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,OK,0,,0.000,1.049176931,20.984,energy approx on macOS using 20.0W
2026-02-23T20:30:31+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,1.116490841,22.330,energy approx on macOS using 20.0W
2026-02-23T20:30:32+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.060558796,21.211,energy approx on macOS using 20.0W
2026-02-23T20:30:33+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.996794,0.000,1.171178102,23.424,energy approx on macOS using 20.0W
2026-02-23T20:30:33+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.040871859,0.817,energy approx on macOS using 20.0W
2026-02-23T20:30:34+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.115899086,22.318,energy approx on macOS using 20.0W
2026-02-23T20:30:36+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.990385,0.000,1.109129906,22.183,energy approx on macOS using 20.0W
2026-02-23T20:30:37+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.720000,0.000,0.789630890,15.793,energy approx on macOS using 20.0W
2026-02-23T20:30:37+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.750000,0.000,0.237778902,4.756,energy approx on macOS using 20.0W
2026-02-23T20:30:37+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,OK,0,0.720000,0.000,0.233324051,4.666,energy approx on macOS using 20.0W
2026-02-23T20:30:37+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,72.000000,0.000,0.235008001,4.700,energy approx on macOS using 20.0W
2026-02-23T20:30:38+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.287606239,5.752,energy approx on macOS using 20.0W
2026-02-23T20:30:39+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.753731,0.000,1.763541937,35.271,energy approx on macOS using 20.0W
2026-02-23T20:30:40+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.947008848,18.940,energy approx on macOS using 20.0W
2026-02-23T20:30:41+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_codex.py,OK,0,0.723881,0.000,1.005595922,20.112,energy approx on macOS using 20.0W
2026-02-23T20:30:41+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.040966749,0.819,energy approx on macOS using 20.0W
2026-02-23T20:30:44+0100,animals-classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.961538,0.000,2.563431025,51.269,energy approx on macOS using 20.0W
2026-02-23T20:30:45+0100,animals-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.961538,0.000,0.954444885,19.089,energy approx on macOS using 20.0W
2026-02-23T20:30:46+0100,animals-classification,GENAIGREENML_assisted_claude.py,OK,0,0.961538,0.000,0.900130033,18.003,energy approx on macOS using 20.0W
2026-02-23T20:30:47+0100,animals-classification,GENAIGREENML_assisted_codex.py,OK,0,0.961538,0.000,0.944503784,18.890,energy approx on macOS using 20.0W
2026-02-23T20:30:48+0100,animals-classification,GENAIGREENML_assisted_gemini.py,OK,0,0.961538,0.000,0.949613094,18.992,energy approx on macOS using 20.0W
2026-02-23T20:30:49+0100,animals-classification,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,1.007345915,20.147,energy approx on macOS using 20.0W
2026-02-23T20:30:50+0100,animals-classification,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,0.950019121,19.000,energy approx on macOS using 20.0W
2026-02-23T20:30:51+0100,animals-classification,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.954081059,19.082,energy approx on macOS using 20.0W
