timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-18T18:14:09+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_gemini.py,OK,0,1.000000,0.000,33.550282955,671.006,energy approx on macOS using 20.0W
2026-02-18T18:14:11+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,OK,0,1.000000,0.000,1.450346947,29.007,energy approx on macOS using 20.0W
2026-02-18T18:14:12+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,1.111244917,22.225,energy approx on macOS using 20.0W
2026-02-18T18:14:13+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,1.217239618,24.345,energy approx on macOS using 20.0W
2026-02-18T18:14:14+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,0.949779034,18.996,energy approx on macOS using 20.0W
2026-02-18T18:14:15+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.951617956,19.032,energy approx on macOS using 20.0W
2026-02-18T18:14:16+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,1.062658072,21.253,energy approx on macOS using 20.0W
2026-02-18T18:14:17+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.955886126,19.118,energy approx on macOS using 20.0W
2026-02-18T18:14:18+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,,0.000,0.999470949,19.989,energy approx on macOS using 20.0W
2026-02-18T18:14:20+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_gemini 2.py,OK,0,0.720000,0.000,1.330114126,26.602,energy approx on macOS using 20.0W
2026-02-18T18:14:20+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_gemini.py,OK,0,0.720000,0.000,0.403289080,8.066,energy approx on macOS using 20.0W
2026-02-18T18:14:20+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.720000,0.000,0.292478800,5.850,energy approx on macOS using 20.0W
2026-02-18T18:14:21+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,OK,0,0.720000,0.000,0.292557001,5.851,energy approx on macOS using 20.0W
2026-02-18T18:14:21+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,72.000000,0.000,0.236432076,4.729,energy approx on macOS using 20.0W
2026-02-18T18:14:21+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini 2.py,OK,0,0.720000,0.000,0.240338087,4.807,energy approx on macOS using 20.0W
2026-02-18T18:14:21+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.239367723,4.787,energy approx on macOS using 20.0W
2026-02-18T18:14:24+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,2.850579262,57.012,energy approx on macOS using 20.0W
