timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-23T10:33:52+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,3.073666096,61.473,energy approx on macOS using 20.0W
2026-02-23T10:33:54+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,1.442432880,28.849,energy approx on macOS using 20.0W
2026-02-23T10:33:55+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,OK,0,,0.000,1.001342058,20.027,energy approx on macOS using 20.0W
2026-02-23T10:33:56+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,1.442574024,28.851,energy approx on macOS using 20.0W
2026-02-23T10:33:57+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,FAILED,1,preprocess_and_train(load_data('data/AirQualityUCI.csv')),0.000,1.114561081,22.291,energy approx on macOS using 20.0W
2026-02-23T10:33:59+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.996794,0.000,1.166802883,23.336,energy approx on macOS using 20.0W
2026-02-23T10:33:59+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.037588358,0.752,energy approx on macOS using 20.0W
2026-02-23T10:34:00+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.166210890,23.324,energy approx on macOS using 20.0W
2026-02-23T10:34:01+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.980769,0.000,1.112251759,22.245,energy approx on macOS using 20.0W
2026-02-23T10:34:02+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.720000,0.000,0.777994156,15.560,energy approx on macOS using 20.0W
2026-02-23T10:34:02+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.750000,0.000,0.243319988,4.866,energy approx on macOS using 20.0W
2026-02-23T10:34:02+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,OK,0,0.720000,0.000,0.236119986,4.722,energy approx on macOS using 20.0W
2026-02-23T10:34:03+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,72.000000,0.000,0.237655163,4.753,energy approx on macOS using 20.0W
2026-02-23T10:34:03+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.237569094,4.751,energy approx on macOS using 20.0W
2026-02-23T10:34:05+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.753731,0.000,1.772043943,35.441,energy approx on macOS using 20.0W
2026-02-23T10:34:05+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.035745859,0.715,energy approx on macOS using 20.0W
2026-02-23T10:34:06+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.954612017,19.092,energy approx on macOS using 20.0W
2026-02-23T10:34:06+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.039873123,0.797,energy approx on macOS using 20.0W
2026-02-23T10:34:08+0100,animals-classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.961538,0.000,2.426152945,48.523,energy approx on macOS using 20.0W
2026-02-23T10:34:09+0100,animals-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.961538,0.000,0.938951015,18.779,energy approx on macOS using 20.0W
2026-02-23T10:34:10+0100,animals-classification,GENAIGREENML_assisted_claude.py,OK,0,0.961538,0.000,0.954130173,19.083,energy approx on macOS using 20.0W
2026-02-23T10:34:11+0100,animals-classification,GENAIGREENML_assisted_codex.py,OK,0,0.961538,0.000,0.935519934,18.710,energy approx on macOS using 20.0W
2026-02-23T10:34:12+0100,animals-classification,GENAIGREENML_assisted_gemini.py,OK,0,0.961538,0.000,0.900863886,18.017,energy approx on macOS using 20.0W
2026-02-23T10:34:13+0100,animals-classification,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.999515057,19.990,energy approx on macOS using 20.0W
2026-02-23T10:34:14+0100,animals-classification,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,0.948945284,18.979,energy approx on macOS using 20.0W
2026-02-23T10:34:15+0100,animals-classification,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.941277981,18.826,energy approx on macOS using 20.0W
2026-02-23T10:34:16+0100,animals-classification,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.948376894,18.968,energy approx on macOS using 20.0W
2026-02-23T10:34:21+0100,Annotated_Colab_Notebook,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.860916,0.000,4.816121101,96.322,energy approx on macOS using 20.0W
2026-02-23T10:34:23+0100,Annotated_Colab_Notebook,GENAIGREENML_assisted_chatgpt.py,OK,0,0.860916,0.000,1.868705988,37.374,energy approx on macOS using 20.0W
2026-02-23T10:34:25+0100,Annotated_Colab_Notebook,GENAIGREENML_assisted_claude.py,OK,0,0.864601,0.000,1.749502897,34.990,energy approx on macOS using 20.0W
2026-02-23T10:34:28+0100,Annotated_Colab_Notebook,GENAIGREENML_assisted_codex.py,OK,0,0.860916,0.000,3.502937317,70.059,energy approx on macOS using 20.0W
2026-02-23T10:34:30+0100,Annotated_Colab_Notebook,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.329849005,26.597,energy approx on macOS using 20.0W
2026-02-23T10:34:31+0100,Annotated_Colab_Notebook,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,1.384122849,27.682,energy approx on macOS using 20.0W
2026-02-23T10:34:31+0100,Annotated_Colab_Notebook,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.038660049,0.773,energy approx on macOS using 20.0W
2026-02-23T10:34:33+0100,Annotated_Colab_Notebook,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.602494955,32.050,energy approx on macOS using 20.0W
