timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-20T12:01:07+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,3.436187029,68.724,energy approx on macOS using 20.0W
2026-02-20T12:01:08+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,1.112836838,22.257,energy approx on macOS using 20.0W
2026-02-20T12:01:09+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,1.112009048,22.240,energy approx on macOS using 20.0W
2026-02-20T12:01:11+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,1.030475140,20.610,energy approx on macOS using 20.0W
2026-02-20T12:01:12+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.055234194,21.105,energy approx on macOS using 20.0W
2026-02-20T12:01:13+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,1.000000,0.000,1.105503082,22.110,energy approx on macOS using 20.0W
2026-02-20T12:01:14+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,1.056847811,21.137,energy approx on macOS using 20.0W
2026-02-20T12:01:15+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.008507729,20.170,energy approx on macOS using 20.0W
2026-02-20T12:01:16+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.000000,0.000,0.986707211,19.734,energy approx on macOS using 20.0W
2026-02-20T12:01:17+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.720000,0.000,0.830638885,16.613,energy approx on macOS using 20.0W
2026-02-20T12:01:17+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.720000,0.000,0.237552166,4.751,energy approx on macOS using 20.0W
2026-02-20T12:01:17+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,OK,0,0.720000,0.000,0.234345913,4.687,energy approx on macOS using 20.0W
2026-02-20T12:01:18+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,0.720000,0.000,0.240283012,4.806,energy approx on macOS using 20.0W
2026-02-20T12:01:18+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.242542982,4.851,energy approx on macOS using 20.0W
2026-02-20T12:01:20+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,1.000000,0.000,1.857481003,37.150,energy approx on macOS using 20.0W
2026-02-20T12:01:21+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,0.998453856,19.969,energy approx on macOS using 20.0W
2026-02-20T12:01:22+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.952584028,19.052,energy approx on macOS using 20.0W
2026-02-20T12:01:23+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,OK,0,0.723881,0.000,0.948868990,18.977,energy approx on macOS using 20.0W
2026-02-20T12:01:26+0100,animals-classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.961538,0.000,2.907401800,58.148,energy approx on macOS using 20.0W
2026-02-20T12:01:27+0100,animals-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.961538,0.000,0.991868973,19.837,energy approx on macOS using 20.0W
2026-02-20T12:01:28+0100,animals-classification,GENAIGREENML_assisted_claude.py,OK,0,0.961538,0.000,1.044439077,20.889,energy approx on macOS using 20.0W
