timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-20T13:58:43+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,3.351488113,67.030,energy approx on macOS using 20.0W
2026-02-20T13:58:44+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,1.262930155,25.259,energy approx on macOS using 20.0W
2026-02-20T13:58:46+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,1.271117926,25.422,energy approx on macOS using 20.0W
2026-02-20T13:58:47+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,1.143345118,22.867,energy approx on macOS using 20.0W
2026-02-20T13:58:48+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.106932163,22.139,energy approx on macOS using 20.0W
2026-02-20T13:58:49+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,1.000000,0.000,1.157425880,23.149,energy approx on macOS using 20.0W
2026-02-20T13:58:50+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,1.067369223,21.347,energy approx on macOS using 20.0W
2026-02-20T13:58:51+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.063868046,21.277,energy approx on macOS using 20.0W
2026-02-20T13:58:52+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.000000,0.000,1.045029163,20.901,energy approx on macOS using 20.0W
2026-02-20T13:58:53+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.720000,0.000,0.883188009,17.664,energy approx on macOS using 20.0W
2026-02-20T13:58:54+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.720000,0.000,0.291342974,5.827,energy approx on macOS using 20.0W
2026-02-20T13:58:54+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,OK,0,0.720000,0.000,0.295835018,5.917,energy approx on macOS using 20.0W
2026-02-20T13:58:54+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,0.720000,0.000,0.289040089,5.781,energy approx on macOS using 20.0W
